PC1, PC2, PC3
8.236645352391585434e-03,-7.841109100961082129e-03,-1.542926869064583165e-02
2.406731546205883969e-03,-1.410307521185138330e-02,7.757686688781077061e-03
6.303058440416018163e-03,-6.920052571906664274e-04,-3.195441374361135227e-03
1.267472261683402074e-02,1.451200579940339387e-03,9.393990057655898784e-03
5.564814429244966353e-03,6.080775611471248704e-03,-8.016439417712732662e-03
9.756472220981873833e-03,-1.502765261437236967e-02,-1.756024838112222111e-03
4.367937810564474603e-03,1.023475014790903477e-02,6.755909715446283860e-03
9.212293799582061890e-03,-6.208210680808659912e-03,6.075906023549554509e-03
4.980299453970481530e-03,5.033932641270204983e-03,7.915829547400971868e-04
4.721263380817449472e-03,9.953708397421203932e-03,9.992320391975577712e-03
1.086021082263056471e-02,1.314522465741324066e-02,-1.271583096677984977e-02
1.362372312905451265e-02,-1.259300872837514594e-02,-6.174527821729353799e-03
1.265513877836305090e-02,-2.707311717282974775e-03,-1.008124398003242559e-03
8.721817923958040050e-03,-2.379764711812490385e-03,-5.168593996497460909e-03
5.924150500794409836e-03,1.315248991512144028e-02,5.553555755485825758e-03
6.884411429548605021e-03,-8.027466915124048617e-04,-1.289799072724637924e-02
1.180754487255005272e-02,-6.120155491011240734e-03,1.143203262334022488e-02
1.009923649080927098e-02,7.095805103328564623e-03,8.514498425235354426e-03
7.962363874029926639e-03,-5.112914037489274359e-03,9.508601944979147222e-03
6.248530342812539176e-03,-9.328362671872520925e-03,-1.357048290889793785e-02
7.790964466552350622e-03,-3.776290480113061575e-03,-1.232630199439797153e-02
1.044411339723585151e-02,-1.354122744029537424e-02,5.419573689670610997e-03
9.061877042677610877e-03,7.655510767207199599e-03,8.173234243156487708e-03
7.179190629328286756e-03,-2.491269362977025122e-03,1.230633874148939939e-02
9.695790270717777326e-03,3.223872712332408359e-03,-1.171740394433081790e-02
9.502481314568708010e-03,2.513456971318856793e-03,9.245523189893299285e-03
8.377445818437193742e-03,-1.631174200065389594e-03,-8.842094838230936046e-03
1.496528567140637672e-02,-1.748363835306041350e-02,9.615808087275015334e-03
1.129850412181820050e-02,-1.969090321077946598e-02,1.706271641406590690e-03
9.245071989175644711e-03,-4.833106688435854538e-03,2.135987012621688719e-02
7.028010464164502306e-03,1.273435295984533776e-02,3.009926993271788611e-03
6.313444582432011128e-03,2.498579973942133877e-03,-1.543319456791702148e-02
7.930044551193324298e-03,1.266276899425671301e-02,-1.281300142810830789e-04
1.460581379850596669e-02,-3.228446777029100943e-04,1.783283397558545419e-03
1.168429073026304270e-02,-1.576855663638349189e-03,-1.866453825694143129e-02
8.099702101449999733e-03,6.304362904716190839e-03,-7.814847686306620675e-03
7.899473100912613940e-03,-5.680709816490287205e-04,-1.795216022755703397e-02
7.336897232450667432e-03,1.515709179678138667e-02,8.822383001218717449e-03
1.037187681078647998e-02,1.357662148946440876e-02,-1.351633198384646038e-02
9.643092655514481915e-03,-8.002600773386279185e-04,5.507308640122268381e-03
4.798567224790958527e-03,8.769654593948376584e-03,3.901118714968530854e-03
4.706903371851627743e-03,-6.747860631717895498e-04,-1.053019898182233974e-02
5.637074504561279641e-03,-1.021860270783042472e-02,1.010683876048315034e-02
1.010961884082426168e-02,6.991816933096440916e-03,-1.403390529571745156e-02
9.446713065244220428e-03,3.987960172457784627e-03,4.683355511584772098e-03
6.414536915129815872e-03,-2.291921530004668861e-02,8.675553704690043208e-03
9.157778108763043809e-03,8.976540530038113093e-04,-1.097765466782256449e-02
8.652965203287664789e-03,1.069689747522265845e-02,-5.002757758275527475e-03
5.138204708814400785e-03,9.664414460709791141e-03,3.316217187794450773e-03
1.053910584544300900e-02,4.288445876061070146e-03,-8.686787636183367772e-03
9.476058227529409253e-03,7.568377539394370579e-03,4.614284710901949034e-04
5.693708132719275256e-03,1.255942047912388115e-02,9.541007966466015511e-03
6.613470855035737291e-03,2.808166920680889560e-03,3.844901170538123514e-03
7.318007414349916862e-03,2.162426196730220501e-03,-4.188094183165055016e-03
8.235158053807556736e-03,1.557900170309900814e-03,-7.134595516094022205e-03
9.297187242493114290e-03,8.188650979966636059e-03,-1.002184721905905601e-02
1.299003867981672958e-02,1.212087633352960589e-02,-1.444257363741727933e-03
1.079421055849501092e-02,5.794445554172179130e-03,-1.724967325414230278e-03
1.530527747588126923e-02,4.935677355239663500e-03,9.676717548041172817e-03
7.707879306472066420e-03,3.932423562372130629e-03,-1.635742571517623950e-02
8.169821804768981344e-03,4.422359949783861234e-05,4.419984119286545117e-03
1.480693094841128467e-02,-3.006582305245796352e-02,3.182410315707019221e-03
1.043002259366738668e-02,-1.890097005153053636e-02,2.271269008914506091e-03
1.128902463398473270e-02,-2.993640364426779113e-04,9.851798878230779918e-03
6.330435858364293414e-03,-3.583428967531002087e-05,1.676908096788706781e-03
8.968655457836163802e-03,-3.413555999163359555e-04,5.942196546015745054e-03
5.014936156535435008e-03,-1.283631659624929165e-02,6.251184068898599407e-05
1.283640019699716119e-02,-9.235107319382483346e-03,5.643925475900128490e-03
1.236546136294738862e-02,1.103867875970724298e-02,-4.059521343088339819e-03
1.427655521592755342e-02,8.215298385273687304e-03,7.329683420627226224e-04
1.320162330721867325e-02,-8.125754881763810195e-03,6.944428135918557544e-03
1.601364834897215164e-02,3.359097619131647550e-03,1.000373135629065505e-02
1.697100442073970483e-02,6.167076089513300052e-03,4.599010629742733385e-03
6.592790617997323736e-03,7.432003583426887057e-03,1.547661020824084820e-02
6.040871855200621865e-03,-1.184123062673780044e-03,1.528080624355713200e-02
8.067123634795341988e-03,-5.192232966336884394e-03,-1.855503814908765828e-02
7.874080213336144204e-03,1.804554252519176630e-02,9.116688872461987600e-03
6.277906183568584576e-03,5.280384381447012811e-03,8.054609798260945960e-03
9.595688531658267545e-03,-1.448482323521603238e-03,7.482304234927512725e-03
1.075587971890876009e-02,7.745956318900188396e-03,-4.460177256635101256e-03
7.337562425451553925e-03,-1.879386700961493961e-02,5.075369552002510255e-03
7.584463258843191294e-03,7.142435901988685061e-03,-8.875216233945350947e-03
1.042896748518360069e-02,-5.109762466284611948e-03,-1.407580470560349482e-02
1.358594872713761274e-02,-1.162331206442986792e-02,-5.538183099121996855e-06
1.154528128373056954e-02,-1.692730897624132938e-02,-5.670346047141261968e-03
1.062873155512355366e-02,8.992756822961110036e-03,-2.244940806315539033e-03
1.400906354625304495e-02,4.731113152053384105e-03,-8.206799421426062748e-04
1.040985488776465483e-02,4.099017536379875350e-03,4.335635514557115676e-03
1.101604312462172233e-02,9.638778661074265397e-03,5.324591034273505087e-03
1.199394625885488903e-02,5.059728230856265843e-03,-5.313091428319743209e-03
1.116184537057576462e-02,-1.822658104248260202e-03,-1.072978561589824379e-03
1.047239617997353101e-02,5.752824095239830911e-03,8.635943182807508806e-03
7.100338658220268530e-03,5.070288376886541992e-03,-1.215590520863625394e-02
8.011702299766778126e-03,-1.089217974906491262e-02,-1.093259391498267209e-02
3.668531297785601782e-03,6.662210885993138237e-03,2.609112921507503353e-03
1.468659557648763388e-02,4.379639163386854668e-03,-3.169610989541988503e-03
7.375119171395318370e-03,-1.109889184218581203e-02,-1.310804078352318172e-02
7.142743025533515415e-03,1.410673171374443591e-02,8.116945632827518228e-03
6.029813736398904715e-03,-3.225388858051070340e-04,9.045340542662044445e-03
7.836973671202372010e-03,-7.514460249563641387e-04,4.856923528081438790e-03
7.783830620634759993e-03,-1.459260959688957518e-04,9.323356310082832332e-04
4.616504977984540146e-03,1.076889193616714299e-02,9.087367991661951180e-03
9.762704814793923824e-03,2.682705442301374418e-03,-1.307892571088461152e-02
4.706172122238117851e-03,-5.857725145714308933e-03,-6.870439223519320127e-03
3.733520263482727978e-03,2.627449004020612297e-05,-2.888292752521870324e-04
8.204235446637214019e-03,3.840868045961647135e-03,-1.394130465922417683e-02
9.160984600450028728e-03,-1.831591605283360708e-02,4.104662746953828024e-03
8.193520214857931069e-03,1.742792913096767203e-03,-1.089093245179338122e-02
9.784006592870495359e-03,4.384267883025394627e-04,-1.328229570453228446e-02
8.291652258211613599e-03,1.034416790934501902e-02,-1.294053759626421704e-02
4.588002756912739830e-03,1.099393309886484947e-02,7.939630857064708738e-03
4.788342919743457729e-03,-1.283303309892163714e-02,-7.433352815776215518e-03
9.624326711290751013e-03,-3.387837281782147408e-03,5.533692636116029854e-04
8.124755813112971917e-03,-4.727112206003372674e-03,1.299623260729736683e-02
1.041700536820973702e-02,-6.548074794858028220e-04,2.088133103140878480e-02
1.009605213207741270e-02,5.198072698947767481e-03,-1.719633214623467882e-02
1.857016244869172730e-02,-9.642414960133552718e-03,4.203433639695689124e-03
8.602206980099787181e-03,2.919427130042841559e-03,-1.061571768945788682e-02
8.640933663380104268e-03,1.267808286938769922e-02,-3.502276923492530190e-03
1.084481608579303431e-02,-6.189755728595805993e-03,-4.060405581870207836e-03
5.696855590606243400e-03,3.536330379801468343e-03,2.350803504842379973e-03
1.199048884160922208e-02,2.827231070727210475e-03,1.525927393951874260e-02
1.086336728867620498e-02,-7.459758549207448110e-03,-1.257965518798801093e-02
8.808846734142629017e-03,7.491158002513820247e-03,4.290982777222657370e-03
1.207865433229049663e-02,-7.276672236765688306e-03,8.081637585390627487e-03
4.297860545567458099e-03,1.006030437733225653e-02,2.716804285773404253e-03
1.261434175166754879e-02,6.981329232684537964e-03,1.105970243208388715e-02
4.334491974692921204e-03,9.829976309712443877e-03,1.002268465146148070e-02
1.126560566556857566e-02,1.650056263267342394e-03,5.450885495249116822e-03
1.036275864327274206e-02,-3.012452557265037599e-03,6.375298559172802408e-03
8.721314014541514670e-03,-2.745390553166635658e-03,6.345982356182628542e-03
1.018492211211009281e-02,6.563935018931376340e-03,-8.281939952832847660e-03
6.676081602930778597e-03,1.083706538010065744e-02,1.328446504714534760e-03
7.597076837864986075e-03,6.518170362753148046e-03,1.490721243775186035e-02
1.365684607828288044e-02,5.888551468959418722e-03,4.725407195984231493e-03
1.125224202164222358e-02,-1.207075606088710111e-02,-1.964240116411779431e-03
7.044585203838390521e-03,7.223263995692532496e-03,3.674748608785513137e-03
6.703230723783523692e-03,-1.279474858298858481e-03,-2.455066051043715801e-03
1.022498102683757834e-02,-5.566366984011182108e-03,-4.585589892190433670e-03
7.976725453344267122e-03,-1.969553075236500379e-03,1.287224006100429414e-03
9.182604352917836041e-03,1.358307168163216082e-02,-6.264889991830563908e-03
8.197741083290955438e-03,8.137034108118256989e-03,8.701624127973763348e-03
8.337676574020623163e-03,1.079687288661427408e-02,-3.465316658753423741e-03
8.407368621482648463e-03,2.838375964390316922e-03,-1.603324564169672506e-02
4.014562167329172385e-03,7.088440988343746793e-03,3.452747928639119529e-03
4.659549027858251972e-03,-1.968334071879335352e-03,7.210943274255319883e-03
7.184051001952060367e-03,-2.366096011947211794e-02,1.025762969782066138e-02
1.030716282056349034e-02,7.371652262822571671e-04,1.333768638734083786e-02
1.349718439974306392e-02,-1.173753950711422904e-02,1.303561689203790001e-02
6.945548106662710088e-03,3.040463057082683825e-03,1.818281572907359074e-03
7.147740894557073899e-03,1.317078122622597318e-02,6.318338056131488946e-03
9.263012019409965978e-03,5.986709297755543092e-03,-4.810697490247892692e-03
7.195978863227358094e-03,2.796455312094701853e-03,1.050613740608145018e-02
9.552734817489779220e-03,3.274598387913301399e-03,-1.012190504849388474e-02
9.640483545689405159e-03,-7.931438843589674534e-03,-1.217564522997704839e-02
1.118775583810257580e-02,-3.897130599670492034e-03,3.737473207470421322e-03
5.749642015525335478e-03,-1.376509174248085471e-02,-1.263680765724278093e-02
5.511663558769622565e-03,1.027151765173788152e-02,6.498182083571590537e-03
6.181350155234668388e-03,1.351184240044864780e-02,1.168929222465518204e-02
6.378070895882081634e-03,3.456561874318434847e-03,8.420869922023217422e-03
1.394283339115246802e-02,-1.220462248279068811e-03,3.635211907480812021e-03
9.429863709786885650e-03,-2.476149275747419228e-03,7.301422507330791213e-03
9.740488232033762267e-03,-3.376960787958178337e-03,-2.022963538892969329e-02
5.235076738207044937e-03,4.442219232869250647e-03,2.841716196796890189e-03
6.681684194883419532e-03,4.425235606452130287e-03,-4.303334124284566818e-03
9.498873849855231019e-03,-4.192544884034678232e-03,-1.558085162848543183e-02
6.372466127661095478e-03,-1.687331492897824539e-02,1.749351133834499861e-04
6.845619253444163062e-03,-2.102536549933675669e-02,6.109642333637891817e-03
8.360434649222163797e-03,-4.752888001537929215e-04,1.597684238168387699e-02
1.036430061082908340e-02,6.091267959628798336e-03,5.786782241105067198e-03
9.383866722430342366e-03,-1.980663074609288060e-02,1.731416658601881223e-02
7.447640392185550691e-03,8.749561787424810569e-03,-7.255562030276605130e-03
7.996318104387202530e-03,1.596238192114234067e-02,-5.768565276897218283e-04
1.698085458565114225e-02,-5.356641700062376651e-03,-3.714897231605807440e-03
1.131267409368533379e-02,-4.187311916709210262e-03,2.621524734151852668e-03
8.599394669068288408e-03,6.355713013496013149e-03,-1.249225768577626530e-02
6.986711867567324021e-03,8.658397275038116165e-04,-1.264008320118604860e-02
8.190383569710383768e-03,-9.455366846054929011e-03,-1.544428841429007319e-02
1.113707785238357909e-02,1.139360744422986474e-02,-1.115338289842177609e-02
1.115052160693147387e-02,1.133354916813865583e-02,-1.046255035663075719e-02
8.456366258385897630e-03,-2.048951694266593071e-02,-1.513446913167718760e-02
8.153255744743315506e-03,8.931408228515021197e-03,-1.313057386845778440e-02
5.031020557671270904e-03,-1.395066981992617444e-02,3.403010141344108008e-03
6.769972052178988529e-03,-7.442274300899847598e-04,-1.252064161681670264e-02
9.678869513146153708e-03,4.606899428085820501e-03,3.459832844963644117e-04
8.008901316705329190e-03,-1.293434652463206110e-02,1.110887512534438791e-03
9.986583355111027654e-03,9.792357585721936028e-03,-8.965453709348179118e-03
6.024488540332851097e-03,6.257230800528971147e-03,2.116029301273251746e-03
6.753443360119956891e-03,-1.041994107685728990e-02,4.554538722756036780e-03
1.010019405009861260e-02,-1.195285626875341707e-03,2.550965758414173567e-03
5.898700511698792490e-03,-3.137230188673241168e-04,-1.494165760907811575e-03
1.021203658532871678e-02,-1.485560949174518416e-03,9.762777911463645705e-04
1.007489878246369507e-02,5.528324961440079718e-03,-1.452382602147651511e-02
1.355486207780511737e-02,7.417600001714325618e-03,-5.735503629942249708e-03
8.826062422392718862e-03,-4.081973829975996809e-03,1.834205632616565940e-02
7.888133188510920712e-03,6.801032199104017819e-04,1.365961416736522632e-02
1.374232473406576324e-02,1.079684725244615777e-02,-1.338974446001048660e-02
1.374626865109038892e-02,6.541541911812620742e-03,1.417890862194181797e-02
8.940429304879857209e-03,8.258511642661557281e-03,-1.332080902479431714e-05
9.895531030563928937e-03,3.006115484631989663e-03,-3.046535429783916744e-03
7.823698566028302812e-03,5.060397525440388580e-03,-1.255501143139299038e-02
1.758951359149974261e-02,1.377774078909978737e-02,5.659990651639103948e-03
7.720937829182456837e-03,-1.875570264870964066e-02,4.638406375947167794e-03
6.977658921610587622e-03,4.280974814009699814e-03,1.140273258826117811e-02
9.622062607021497974e-03,5.501165817563095049e-03,3.755994916315765365e-03
7.645396637445580311e-03,1.161562850225417165e-02,7.636801359759969347e-04
6.615660718398779470e-03,3.065032859375022619e-03,-1.248238440206333663e-02
6.629236629959139697e-03,-1.595455118268366071e-02,7.406549648906610855e-03
1.199814480359416569e-02,-7.026512290804358407e-03,3.191959646385411197e-04
8.216527651595096834e-03,-8.694643440195706438e-03,1.834583218282772156e-03
6.041919435901086689e-03,4.903693513026463092e-03,-6.639798256073393967e-03
1.052481671251372444e-02,-5.092937058219514784e-03,2.222852039514313510e-02
9.739896565317127802e-03,6.044884515032643854e-04,1.551332401971509088e-02
1.155575538641940084e-02,-2.744853568045898390e-02,5.421389171775679167e-03
1.092774662808782861e-02,1.348531956453699610e-02,-1.148566389608638230e-02
